ID,time,t,mood,mood_3dayavg,circumplex.arousal_3dayavg,circumplex.valence_3dayavg,activity_3dayavg,screen_3dayavg,call_3dayavg,sms_3dayavg,appCat.builtin_3dayavg,appCat.communication_3dayavg,appCat.other_3dayavg,appCat.professional_3dayavg,appCat.recreation_3dayavg,appCat.convenience_3dayavg,weekend
AS14.08,2014-03-20,32.0,0.41666666666666696,0.25252525252525215,0.49484536082474223,0.1678321678321678,0.1902396528884763,0.19477502126445206,0.5,0.0,0.013987883405344534,0.4893379836948596,0.04320120304594249,0.0,0.9557097988968961,0.013884607284458946,0.0
AS14.08,2014-03-21,33.0,0.5,0.4545454545454546,0.45360824742268036,0.4195804195804195,0.31867080962952443,0.15728441291800654,0.5,0.039999999999999994,0.9587325792747303,0.0770003137888663,0.03830578394307337,0.0,0.22107533402020002,0.013884607284458946,0.0
AS14.08,2014-03-22,34.0,0.41666666666666696,0.49494949494949525,0.41237113402061853,0.4195804195804195,0.2739445458782665,0.3364814413483967,0.5,0.2,1.0,0.20938297137828954,0.039517090980349404,0.0,0.28387632857086587,0.05075252801186709,1.0
AS14.08,2014-03-23,35.0,0.75,0.37373737373737326,0.37113402061855666,0.33566433566433573,0.18063098389404217,0.2246556432947459,0.0,0.2,0.9922789682673067,0.45882835162490065,0.034424750432086475,0.0,0.2571981758026074,0.11776201129936606,1.0
AS14.08,2014-03-24,36.0,0.5833333333333335,0.5353535353535359,0.37113402061855666,0.33566433566433573,0.14553678914715298,0.25701295284113973,1.0,0.15999999999999998,0.05335551360880982,0.46581224056304227,0.9991304237149133,0.0,0.3671507204759374,0.4273286247554399,0.0
AS14.08,2014-03-25,37.0,0.75,0.5757575757575757,0.28865979381443296,0.5034965034965037,0.23102551319340583,0.15344246930366284,1.0,0.0,0.013760262357827747,0.29411453752311023,0.9990924803144596,0.0,0.4388160009023573,0.3989024170632027,0.0
AS14.08,2014-03-26,38.0,0.4583333333333335,0.7373737373737375,0.2474226804123711,0.5874125874125874,0.21882233707276627,0.13711304396233664,1.0,0.039999999999999994,0.026153029355056,0.07912697966899294,1.0,0.0,0.4478691712365208,0.3180083264912447,0.0
AS14.08,2014-03-27,39.0,0.38888888888888884,0.5959595959595956,0.23711340206185566,0.46153846153846156,0.3185457538563683,0.18877073308245634,0.0,0.24,0.07424180863988952,0.11843097144987523,0.034806345769563006,0.9887048192771083,0.3212242975560611,0.016857482091023692,0.0
AS14.08,2014-03-28,40.0,0.3541666666666665,0.5016835016835013,0.402061855670103,0.2517482517482518,0.41167143322516536,0.24874018125284997,0.0,0.48,0.0966025298172761,0.25248363549328806,0.12213332206238231,0.9887048192771083,0.3730539132874681,0.026767319132311247,0.0
AS14.08,2014-03-29,41.0,0.7361111111111112,0.30976430976430924,0.4742268041237113,0.04195804195804198,0.41089835278724046,0.3896038922413106,0.5,0.92,0.24614916490791075,0.214081532919896,0.16358912868744413,0.9887048192771083,0.39355620844920625,0.026767319132311247,1.0
AS14.08,2014-03-30,42.0,0.5833333333333335,0.4444444444444442,0.49140893470790376,0.2517482517482518,0.2717299534122723,0.3166774848714842,0.5,0.8,0.19031497996128866,0.1870983222409383,0.16724346238812404,0.0,0.39172877170569076,0.018351550076458438,1.0
AS14.08,2014-03-31,43.0,0.9166666666666665,0.5387205387205394,0.49140893470790376,0.29370629370629386,0.24465713278503456,0.11843669508107385,0.5,0.56,0.16706952447054027,0.0549150066799506,0.07776932189619984,0.0,0.20081016401136992,0.0,0.0
AS14.08,2014-04-01,44.0,0.75,0.8114478114478119,0.5429553264604811,0.5874125874125874,0.3873645496397614,0.08746593952894349,0.0,0.07999999999999999,0.0036541237248159802,0.07529789827631174,0.03720926769957568,0.0,0.17415018889611072,0.010709522050856308,0.0
AS14.08,2014-04-02,45.0,0.5,0.8181818181818179,0.37113402061855666,0.5874125874125876,0.4670100868090436,0.1901819594770799,0.0,0.0,0.0,0.15706662979102315,0.03687161946515655,0.0,0.23894093730970262,0.013002511987644565,0.0
AS14.08,2014-04-03,46.0,0.6666666666666665,0.7777777777777772,0.28865979381443296,0.6713286713286714,0.30607271557948834,0.18051274170997006,0.0,0.0,0.004705347699012635,0.27669643562767654,0.03894938086216531,0.0,0.20640585152632854,0.02837508279181636,0.0
AS14.08,2014-04-04,47.0,0.875,0.656565656565657,0.28865979381443296,0.7272727272727274,0.30569117148516567,0.3163374217326412,0.0,0.0,0.01127431815407586,0.36201181599685556,0.052515827561173525,0.0,0.23917806246261056,0.056258756093019856,0.0
AS14.08,2014-04-05,48.0,0.8333333333333335,0.7171717171717176,0.5463917525773195,0.832167832167832,0.24018450835577657,0.22219618016268333,1.0,0.0,0.03881135424105383,0.3048547190634668,0.04643671845300433,0.0,0.3064159191495282,0.060882888877358245,1.0
AS14.08,2014-04-06,49.0,0.9166666666666665,0.8787878787878785,0.6701030927835051,0.9999999999999999,0.5229197383591195,0.3430731008902857,1.0,0.0,0.03385322530965209,0.24033505101343722,0.04521868726881242,0.0,0.3627070999815194,0.05852580205049005,1.0
AS14.08,2014-04-07,50.0,0.6666666666666665,1.0000000000000004,0.6701030927835051,0.9650349650349651,0.3593632502337997,0.1636601873404679,1.0,0.0,0.040268679324205296,0.08746738697491209,0.027745030915466182,0.0,0.3376537497352005,0.028368215267879224,0.0
AS14.08,2014-04-08,51.0,0.4583333333333335,0.8989898989898992,0.6185567010309277,0.8601398601398603,0.5226028892617975,0.5333473151001304,0.5,0.24,0.07903207196284626,0.20144771490194824,0.037839176176731715,0.0,0.33455737298423227,0.021451092546752582,0.0
AS14.08,2014-04-09,52.0,0.3541666666666665,0.7171717171717176,0.5257731958762886,0.5664335664335663,0.36184175818517583,0.6298310579156485,0.5,0.24,0.09067337500095822,0.24810344971493942,0.04023873603328645,0.0,0.3883525057078996,0.03224073571020881,0.0
AS14.08,2014-04-10,53.0,0.9166666666666665,0.4444444444444442,0.5773195876288659,0.2517482517482518,0.42984307824687995,0.7588259647119098,0.5,0.24,0.09923550385137561,0.35624744007914727,0.8998164548040065,0.0,0.5569516355576333,0.02839568536362777,0.0
AS14.08,2014-04-11,54.0,0.9166666666666665,0.5656565656565662,0.8247422680412371,0.4195804195804195,0.6680136072971384,0.74936436922342,0.0,0.0,0.045141892631662926,0.4150856723311836,0.9012628668352345,0.0,0.4976548497162539,0.06470428441926693,0.0
AS14.08,2014-04-12,55.0,0.6666666666666665,0.7878787878787876,0.9999999999999999,0.6293706293706295,0.7045908284832783,0.6350131201846847,0.5,0.0,0.04201259463816803,0.3309028795260547,0.8992124823220975,0.0,0.48021956740448524,0.04319596250637154,1.0
AS14.08,2014-04-13,56.0,0.9166666666666665,0.939393939393939,0.9484536082474226,0.7552447552447553,0.6771933095574351,0.44446005883532697,0.5,0.0,0.019866914415862073,0.34159674092702386,0.05748449183580497,0.0,0.3087788975160237,0.0386054042835036,1.0
AS14.08,2014-04-14,57.0,0.5,0.939393939393939,0.7010309278350515,0.6713286713286714,0.21561855645792571,0.1789042506806819,0.5,0.0,0.003717417314885412,0.15335801083876222,0.06634691747094267,0.0,0.5404022807827483,0.006144907807306437,0.0
AS14.08,2014-04-15,58.0,0.41666666666666696,0.7373737373737375,0.6185567010309277,0.5034965034965034,0.1944956190941183,0.3935274186379752,0.0,0.0,0.011004435858531355,0.2645701088771419,0.0840984251807775,0.2769676266039769,0.5614327765922167,0.027802789130388344,0.0
AS14.08,2014-04-16,59.0,0.5,0.6161616161616164,0.45360824742268036,0.4195804195804195,0.2152319183807664,0.670792822754605,0.0,0.0,0.07269524352601907,0.27623150474807745,0.07100002713673577,0.2769676266039769,0.5880517354648107,0.027802789130388344,0.0
AS14.08,2014-04-17,60.0,0.3333333333333335,0.41414141414141437,0.3298969072164948,0.2517482517482518,0.3611318021152439,0.629513107136596,0.0,0.0,0.09513006931041239,0.2908949870555513,0.053203611731427014,0.572656479576844,0.2993329267442914,0.04943320035772171,0.0
AS14.08,2014-04-18,61.0,0.25,0.3333333333333339,0.08247422680412353,0.33566433566433573,0.43498169013624083,0.6101161317656776,0.0,0.0,0.09953605012223327,0.22210303809733717,0.06926087456656267,0.29568885297286707,0.2548199328685292,0.8785051079116932,0.0
AS14.08,2014-04-19,62.0,1.0,0.2525252525252517,0.1649484536082474,0.33566433566433573,0.4691882369271198,0.3525818303930213,0.0,0.0,0.03960193442508879,0.08002909446157767,0.07252953041199567,0.29568885297286707,0.24678086582957792,0.8785051079116932,1.0
AS14.08,2014-04-20,63.0,0.41666666666666696,0.49494949494949525,0.5773195876288659,0.5034965034965034,0.4014791115928587,0.42602543135820253,0.0,0.0,0.07932357629226541,0.07903629446103626,0.07827051098953745,0.0,0.31235768121197394,0.8583855519505298,1.0
AS14.08,2014-04-21,64.0,0.41666666666666696,0.535353535353535,0.536082474226804,0.5034965034965037,0.19034675269923046,0.20003598909878378,0.0,0.0,0.5079131729882613,0.008966481137965512,0.04576166213227021,0.0,0.9226292670001256,0.01686129738209988,0.0
AS14.08,2014-04-22,65.0,0.25,0.6161616161616164,0.4123711340206184,0.5034965034965034,0.14516756040639542,0.33264962252344726,0.0,0.0,0.5238712168074752,0.04071209394025048,0.0370000987008708,0.030806151435008325,1.0,0.021459486187120194,0.0
AS14.08,2014-04-23,66.0,0.08333333333333304,0.25252525252525215,0.0,0.1678321678321678,0.23301611049008522,0.270257720196118,0.0,0.0,0.4816355220925096,0.03733628819729011,0.03165992530913665,0.030806151435008325,0.963127446554787,0.016100528341508234,0.0
AS14.08,2014-04-24,67.0,0.5277777777777781,0.09090909090909038,0.2474226804123711,0.0,0.5077393723698503,0.29783261726789995,0.0,0.0,0.061394585803405,0.10951163759664347,0.031077566156600095,0.030806151435008325,0.30799224793013624,0.004598188805020314,0.0
AS14.08,2014-04-25,68.0,0.38888888888888884,0.14478114478114446,0.5223367697594501,0.1678321678321678,0.7335800122059251,0.28493000757744164,0.0,0.0,0.0488860426429752,0.15992667281310852,0.15500983766708606,0.0,0.225791968879858,0.0,0.0
AS14.08,2014-04-26,69.0,0.25,0.21212121212121193,0.6460481099656357,0.33566433566433573,0.621292400661662,0.30653390101798567,0.0,0.0,0.04550612562047865,0.8784983642448826,0.1561402147932673,0.9999999999999999,0.21979392600716427,0.0,1.0
AS14.08,2014-04-27,70.0,0.25,0.2929292929292924,0.5429553264604811,0.2727272727272726,0.4433002854858783,0.20739180131396867,0.0,0.0,0.06959621637994866,0.8117017154468114,0.1508701646479417,0.9999999999999999,0.19668733248302311,0.0,1.0
AS14.08,2014-04-28,71.0,0.16666666666666652,0.15824915824915786,0.30240549828178687,0.13286713286713303,0.16285866763360357,0.23801842054823957,0.0,0.12,0.08409025194190434,0.7691455385547108,0.027627118196334042,0.9999999999999999,0.3014375726960465,0.0,0.0
AS14.08,2014-04-29,72.0,0.14583333333333348,0.050505050505050164,0.13745704467353942,0.04895104895104896,0.14897433345318012,0.10533344602963268,0.0,0.2311111111111111,0.09109932906828885,0.0,0.026120428990967316,0.0,0.2732465964092609,0.0,0.0
AS14.08,2014-04-30,73.0,0.5277777777777781,0.0,0.18900343642611678,0.04895104895104896,0.1119500247522877,0.2592805050789098,0.0,0.33333333333333326,0.040986334284899374,0.07523917095673117,0.028573782022849135,0.0,0.33943073183930106,0.0,0.0
AS14.08,2014-05-01,74.0,0.6666666666666665,0.13468013468013496,0.2577319587628865,0.18881118881118886,0.17920326511674428,0.4653448385916939,0.0,0.3066666666666667,0.028909052418296707,0.2623006476322476,0.029567034581567144,0.0,0.24495610912464577,0.0,0.0
AS14.08,2014-05-02,75.0,0.75,0.37710437710437716,0.5051546391752577,0.2727272727272726,0.21366286730127104,1.0,0.0,0.28,0.022767018850285682,0.9999999999999999,0.032356354811139125,0.0,0.6672028297478688,0.15455896761275714,0.0
AS14.08,2014-05-03,76.0,0.8333333333333335,0.67003367003367,0.4742268041237113,0.5874125874125874,0.5585449412146203,0.8461143896936265,0.0,0.25333333333333335,0.02439987553571045,0.9248652749419851,0.033884897493982484,0.0,0.6276195920608401,0.15697938827149002,1.0
AS14.08,2014-05-04,77.0,0.5833333333333335,0.8181818181818179,0.6597938144329897,0.5874125874125874,0.9863560847594577,0.48350352841820293,0.0,0.22666666666666663,0.03387052293675181,0.7842553033739784,0.03493770678252692,0.0,0.5940039846347561,0.19071724419999453,1.0
AS14.08,2014-05-05,78.0,0.5277777777777781,0.7777777777777772,0.5360824742268041,0.6713286713286714,1.0,0.07732317061091792,0.5,0.2,0.04671086603518534,0.09597901336749591,0.10435131554332187,0.0,0.18462995542047125,0.0361582765872374,0.0
AS14.09,2014-03-21,33.0,0.5454545454545454,,,,,,,,,,,,,,0.0
AS14.09,2014-03-22,34.0,0.5454545454545454,,,,,,,,,,,,,,1.0
AS14.09,2014-03-23,35.0,0.4545454545454546,,,,,,,,,,,,,,1.0
AS14.09,2014-03-24,36.0,0.6363636363636362,0.5111111111111111,0.7313432835820896,0.6859903381642513,0.23992529978376248,0.4637353214546037,0.13636363636363638,0.24074074074074076,0.10821813908870213,0.5465161576614256,0.4145079409212715,0.05204174948285578,0.9877290056843083,0.21075303381717583,0.0
AS14.09,2014-03-25,37.0,0.25454545454545485,0.5481481481481478,0.8805970149253732,0.5410628019323671,0.3858855907214467,0.5794704972295299,0.0,0.12037037037037038,0.11544574311379872,0.7209026927433572,0.5980402966400293,0.2426005351978646,1.0,0.3540196680550041,0.0
AS14.09,2014-03-26,38.0,0.8181818181818183,0.42962962962962914,1.0,0.2898550724637682,0.2701985453115785,0.6787216633571899,0.045454545454545456,0.12037037037037038,0.15714311734821118,0.6965320046602551,0.5264679798468863,0.5904015333790017,0.9854418587346773,0.2771606600581377,0.0
AS14.09,2014-03-27,39.0,0.8363636363636364,0.5777777777777775,0.9253731343283582,0.4347826086956522,0.4351756883802733,0.7338434345307209,0.18181818181818182,0.24074074074074076,0.23331259696819398,0.5445568923515945,0.5058680843516153,0.8008125828864914,0.21462473885098202,0.21295422105327017,0.0
AS14.09,2014-03-28,40.0,1.0,0.659259259259259,0.6567164179104478,0.5217391304347827,0.27299758733840196,0.6641143129568863,0.22727272727272732,0.24074074074074076,0.2684159004953376,0.33129313949143474,0.31484973849848763,0.6031234498327928,0.23738173495572187,0.0768116420239427,0.0
AS14.09,2014-03-29,41.0,0.9090909090909092,0.9629629629629624,0.4626865671641791,0.8695652173913044,0.44140538686473885,0.7930439284543942,0.36363636363636365,0.24074074074074076,0.310997605977304,0.3515909366185983,0.4976946640268836,0.42019443947641044,0.2799837238201312,0.6099811281191027,1.0
AS14.09,2014-03-30,42.0,0.8181818181818183,1.0,0.19402985074626866,0.9420289855072465,0.42887565877540323,0.7520495600113096,0.45454545454545464,0.0,0.27117701289857954,0.5298000803324069,0.5139705565116514,0.2097833899689207,0.2865426764094628,0.6551890221640821,1.0
AS14.09,2014-03-31,43.0,0.5454545454545454,0.992592592592592,0.014925373134328401,1.0,0.6786299343798853,0.9302721459017834,0.5,0.12037037037037038,0.5451938336401754,0.773928674685998,0.3535845601453479,0.28267625928413065,0.3036054711013764,0.6761178635710964,0.0
AS14.09,2014-04-01,44.0,0.7636363636363637,0.8074074074074069,0.029850746268656747,0.7681159420289857,0.689699233339886,0.7853698364134625,0.45454545454545464,0.12037037037037038,0.5716756664359511,0.8391092008605523,0.148811857931094,0.41500781199909553,0.2136201955725031,0.4236864989946705,0.0
AS14.09,2014-04-02,45.0,0.25454545454545485,0.7481481481481476,0.14925373134328362,0.6521739130434783,0.6821309219579322,0.9999999999999999,0.45454545454545464,0.12037037037037038,1.0,0.9999999999999999,0.8484297924766183,0.8322056833558862,0.2363139886742376,0.41373804807486586,0.0
AS14.09,2014-04-03,46.0,0.7636363636363637,0.5185185185185182,0.5074626865671642,0.3623188405797102,0.4769142962866296,0.7998658143320218,0.45454545454545464,0.0,0.9809440276933221,0.7475112895753843,0.8835309175802843,0.7593128140406763,0.18411409867465697,0.43363973973196174,0.0
AS14.09,2014-04-04,47.0,0.6363636363636362,0.6074074074074067,0.5671641791044776,0.4782608695652174,0.7807279389050685,0.7725758547746088,0.45454545454545464,0.0,0.9727356496413635,0.6249452987251858,1.0,0.7591373393309689,0.17595612886389017,0.927706752471812,0.0
AS14.09,2014-04-05,48.0,0.7272727272727275,0.5555555555555554,0.34328358208955223,0.5217391304347827,0.7688348781619978,0.5340104536415377,0.36363636363636365,0.12037037037037038,0.5026677053530646,0.4301215093135102,0.2976131695133819,0.5031467339769656,0.14830230662125773,1.0,1.0
AS14.09,2014-04-06,49.0,0.47272727272727266,0.7481481481481476,0.28358208955223885,0.7391304347826089,1.0,0.6072386220627212,0.27272727272727276,0.12037037037037038,0.21092059186443268,0.6400286248553378,0.29595547523285864,0.5065617417889647,0.16857398998096432,0.9515062911591678,1.0
AS14.09,2014-04-07,50.0,0.25454545454545485,0.6296296296296293,0.16417910447761197,0.7971014492753623,0.8691763318262236,0.6484597755159552,0.13636363636363638,0.12037037037037038,0.1365377555967169,0.7196884034742547,0.1865217662257974,0.3527007919983532,0.21780172125501762,0.17330730511030948,0.0
AS14.09,2014-04-08,51.0,0.6181818181818182,0.4740740740740734,0.23880597014925375,0.5797101449275364,0.8756634558678986,0.5867150603521493,0.0,0.0,0.11282660942682632,0.6774977223044002,0.1891305494168349,0.45936579390495336,0.190013358198495,0.25868580181012524,0.0
AS14.09,2014-04-09,52.0,0.36363636363636376,0.42962962962962914,0.23880597014925375,0.5362318840579711,0.7848437192844505,0.530895468025192,0.0,0.12037037037037038,0.15164120857514082,0.5601602023646849,0.17886895202849434,0.9999999999999999,0.542642909057935,0.4656777644963827,0.0
AS14.09,2014-04-10,53.0,0.18181818181818166,0.38518518518518485,0.4328358208955224,0.37681159420289856,0.44535089443679987,0.41771896977190937,0.13636363636363638,0.12037037037037038,0.19491529381654665,0.45417299936946215,0.15249061614646006,0.8907906148026415,0.5011661493249245,0.4547505942034693,0.0
AS14.09,2014-04-11,54.0,0.47272727272727266,0.3555555555555552,0.8059701492537313,0.37681159420289856,0.25722429722822887,0.2911736062408542,0.18181818181818182,0.12037037037037038,0.18131896359273403,0.2908208347976793,0.18443934171608273,0.622918346893254,0.4814531655081051,0.22244710710989865,0.0
AS14.09,2014-04-12,55.0,0.5454545454545454,0.2962962962962963,0.8059701492537313,0.37681159420289856,0.09180263416552009,0.35083436349215513,0.18181818181818182,0.0,0.13058492428891547,0.20432160167681035,0.286651678067909,0.15901045761779584,0.0909263813718432,0.33365921832307427,1.0
AS14.09,2014-04-13,56.0,0.18181818181818166,0.37037037037037024,0.7313432835820896,0.5362318840579711,0.07990957342244942,0.2929484379777332,0.13636363636363638,0.0,0.024333003606446208,0.19976774595160895,0.309103895917125,0.08014132463158748,0.06927801657723809,0.35126658740405725,1.0
AS14.09,2014-04-14,57.0,0.1090909090909089,0.37037037037037024,0.26865671641791045,0.5362318840579711,0.1588362492628268,0.2556496818163071,0.09090909090909091,0.12037037037037038,0.0,0.1705567006882629,0.230641937076648,0.08014132463158748,0.049493249527776735,0.5694853500771161,0.0
AS14.09,2014-04-15,58.0,0.18181818181818166,0.22222222222222188,0.20895522388059706,0.30434782608695654,0.1091016316099862,0.06796046832025124,0.13636363636363638,0.24074074074074076,0.017157707529448906,0.11829502369914387,0.08958548055397095,0.016970429136900642,0.04461018457785305,0.2921080838281924,0.0
AS14.09,2014-04-16,59.0,0.0,0.07407407407407396,0.20895522388059706,0.07246376811594202,0.11991350501277764,0.02670406546415119,0.09090909090909091,0.36111111111111116,0.04533511180356871,0.02173310438507095,0.04982095176004181,0.5190170716645464,0.0421825891152379,0.26065601340297373,0.0
AS14.09,2014-04-17,60.0,0.5454545454545454,0.0,0.2985074626865672,0.0,0.0,0.0018288546343694922,0.09090909090909091,0.24074074074074076,0.044852664389402774,0.0,0.06363091614214561,0.5190170716645464,0.04559616080203674,0.041362735007072965,0.0
AS14.09,2014-04-18,61.0,0.3999999999999999,0.1777777777777776,0.35820895522388063,0.2753623188405797,0.2182278356595243,0.056812479473612454,0.09090909090909091,0.24074074074074076,0.034604276361571214,0.09766980924079195,0.21551847288869294,0.6252568848514707,0.04956575950118014,0.025615411716745102,0.0
AS14.09,2014-04-19,62.0,0.9090909090909092,0.2666666666666666,0.0,0.4492753623188407,0.29007764890898374,0.07916085617793547,0.13636363636363638,0.24074074074074076,0.03680541349900008,0.09052199535437712,0.21626246985901457,0.6380631641464674,0.06091257400067107,0.038993904158945304,1.0
AS14.09,2014-04-20,63.0,0.27272727272727293,0.6370370370370368,0.2238805970149254,0.8115942028985508,0.48144780813839205,0.13095364930899347,0.13636363636363638,0.24074074074074076,0.03751437300984604,0.13556152343264877,0.20781676198328888,0.6516557051214993,0.0656300827164613,0.2919952570162843,1.0
AS14.09,2014-04-21,64.0,0.36363636363636376,0.5259259259259257,0.2238805970149254,0.6666666666666667,0.29540986829172405,0.06004406584016336,0.09090909090909091,0.12037037037037038,0.030605987578730467,0.043448686297796926,0.03150098512485439,0.5284454627976742,0.061524325619152054,0.2990187260575651,0.0
AS14.09,2014-04-22,65.0,0.3999999999999999,0.5111111111111111,0.28358208955223885,0.6376811594202899,0.1674120306664046,0.0,0.09090909090909091,0.0,0.015809143242513656,0.0028294276736018364,0.13918591774806693,0.12456679681040966,0.038739197613964736,0.286813738899598,0.0
AS14.09,2014-04-23,66.0,0.3030303030303032,0.30370370370370336,0.14925373134328362,0.46376811594202894,0.06214369962649896,0.028354890331284327,0.7727272727272728,0.0,0.20290159660670865,0.00955191515655017,0.11924085463775692,0.11097425583537769,0.058259923334476035,0.03381238604225896,0.0
AS14.09,2014-04-24,67.0,0.6181818181818182,0.3160493827160491,0.04975124378109458,0.4879227053140097,0.0369569490859053,0.12753718127525757,0.8636363636363638,0.24074074074074076,0.39175197065524114,0.0562402717536752,0.17103780866046994,0.3516681908219977,0.07588186299103382,0.0011735052842330917,0.0
AS14.09,2014-04-25,68.0,0.6363636363636362,0.41975308641975273,0.40796019900497515,0.6328502415458939,0.08300570080597605,0.12419849978181774,1.0,0.49074074074074076,0.3816327178742797,0.07757433344379715,0.05858976141282725,0.24069393498662,0.07277945356643457,0.0048196207954716,0.0
AS14.09,2014-04-26,69.0,0.9090909090909092,0.5160493827160488,0.5422885572139304,0.8067632850241547,0.22316689600943584,0.07078391311878088,0.5416666666666669,0.7500000000000001,0.19240731451928522,0.06026375656336262,0.1513717444140305,0.4022960190862491,0.06160276673489981,0.012305573325187096,1.0
AS14.09,2014-04-27,70.0,0.27272727272727293,0.7629629629629626,0.6417910447761195,1.0,0.41962355022606657,0.02611017095631324,0.6704545454545456,0.7777777777777779,0.02053834219299204,0.08615022882632765,0.13675066993283896,0.8474888556686767,0.04247773963743279,0.025856499196907266,1.0
AS14.09,2014-04-28,71.0,0.3999999999999999,0.6222222222222218,0.28358208955223885,0.782608695652174,0.5946679200759575,0.0824119792203282,0.6590909090909092,0.8055555555555556,0.04655908382289241,0.1527840691856182,0.12995786254272473,0.8474888556686767,0.032571911408613256,0.021036878401435668,0.0
AS14.09,2014-04-29,72.0,0.4545454545454546,0.5259259259259257,0.20895522388059706,0.6666666666666667,0.6104240472339658,0.13428246167928662,0.6477272727272728,0.8333333333333334,0.09113477507964436,0.18759785518698074,0.03717587954152147,0.6858867715690475,0.009676107818415425,0.013550925871720174,0.0
AS14.09,2014-04-30,73.0,0.5454545454545454,0.340740740740741,0.05970149253731344,0.5217391304347827,0.6084046110789004,0.18038799938561687,0.6363636363636365,0.8611111111111113,0.13323061529856328,0.1846154302185316,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-01,74.0,0.7272727272727275,0.4518518518518517,0.20895522388059706,0.6666666666666667,0.6063851749238351,0.22649353709194706,0.625,0.8888888888888891,0.17532645551748222,0.18163300525008252,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-02,75.0,0.7636363636363637,0.5851851851851846,0.13432835820895522,0.7101449275362319,0.6043657387687696,0.2725990747982773,0.6136363636363638,0.9166666666666667,0.21742229573640118,0.17865058028163344,0.0,0.0,0.0,0.0,0.0
AS14.09,2014-05-03,76.0,0.8181818181818183,0.7111111111111108,0.28358208955223885,0.7971014492753623,0.6023463026137045,0.3187046125046076,0.6022727272727274,0.9444444444444445,0.25951813595532014,0.17566815531318436,0.0,0.0,0.0,0.0,1.0
AS14.09,2014-05-04,77.0,0.3999999999999999,0.822222222222222,0.5074626865671642,0.7971014492753623,0.6003268664586391,0.36481015021093777,0.5909090909090909,0.9722222222222223,0.3016139761742391,0.17268573034473528,0.0,0.0,0.0,0.0,1.0
AS14.09,2014-05-05,78.0,0.18181818181818166,0.6888888888888882,0.6417910447761195,0.6956521739130436,0.5983074303035737,0.41091568791726796,0.5795454545454546,1.0,0.34370981639315806,0.1697033053762862,0.0,0.0,0.0,0.0,0.0
AS14.12,2014-03-27,39.0,1.0,,,,,,,,,,,,,,0.0
AS14.12,2014-03-28,40.0,0.8863636363636362,,,,,,,,,,,,,,0.0
AS14.12,2014-03-29,41.0,0.8863636363636362,,,,,,,,,,,,,,1.0
AS14.12,2014-03-30,42.0,0.4545454545454546,0.9787234042553186,0.7142857142857143,0.979591836734694,0.17394489936118418,0.5573259400868812,1.0,0.0,0.23034156293627656,0.5384312945291734,1.0,0.0,0.6363710662759395,0.0,1.0
AS14.12,2014-03-31,43.0,0.7272727272727275,0.7234042553191493,0.8367346938775511,0.6734693877551021,0.09570915561765825,0.43889326442242615,0.9285714285714288,0.0,0.23211852470224448,0.5183726872350249,0.8642154563257168,0.0,0.41608875828089265,0.0033873822451360933,0.0
AS14.12,2014-04-01,44.0,0.7272727272727275,0.6489361702127656,1.0,0.5306122448979592,0.0,0.1753545295868546,0.35714285714285726,0.0,0.13275893849310993,0.24505010029231977,0.6382230958816392,0.013886866484584688,0.0,0.25857017804538796,0.0
AS14.12,2014-04-02,45.0,0.5454545454545454,0.5744680851063833,0.7551020408163266,0.4285714285714286,0.035531821152054,0.13307697039404853,0.14285714285714285,0.0,0.0,0.47593041659511814,0.1366631670650259,0.04112930837708286,0.1261885335260457,0.2447180900347018,0.0
AS14.12,2014-04-03,46.0,0.27272727272727293,0.6170212765957448,0.6734693877551021,0.4625850340136055,0.26009658480356745,0.5356052199548292,0.28571428571428575,0.0,0.0009214771988325793,0.6951142145622098,0.31618528529199386,0.29988774016324415,0.26045555709445056,0.24828317102056635,0.0
AS14.12,2014-04-04,47.0,0.7727272727272729,0.40425531914893664,0.6734693877551021,0.2993197278911566,0.46481870639316647,0.7826707723380012,0.42857142857142855,0.0,0.03739655476691835,1.0,0.26460711387108093,0.7689085510314918,0.5378441087215576,0.11412970863800986,0.0
AS14.12,2014-04-05,48.0,0.6363636363636367,0.42553191489361675,0.8163265306122449,0.26530612244897966,0.4599604470876254,0.7236122821984216,0.8571428571428574,0.375,0.03496277401746571,0.7586398027923605,0.2709659645125505,1.0,0.447535513048534,0.6596910936246878,1.0
AS14.12,2014-04-06,49.0,0.6590909090909092,0.4680851063829792,0.9795918367346939,0.2925170068027212,0.48257203438391316,0.39187459163312943,0.8571428571428574,0.5,0.054613296295276656,0.45656928311560074,0.1891497457204342,0.7607276523231195,0.46102052962060425,0.723088484886016,1.0
AS14.12,2014-04-07,50.0,0.7272727272727275,0.6489361702127656,0.9183673469387755,0.5986394557823129,0.31325508811864455,0.10397732145508731,0.6428571428571428,0.5,0.008296249303301445,0.08464144313151695,0.17958168591447599,0.277819974970287,0.20665680250233454,0.7138528620771709,0.0
AS14.12,2014-04-08,51.0,0.6590909090909092,0.627659574468086,0.6938775510204082,0.7346938775510206,0.2815676304901401,0.04803636852431448,0.07142857142857145,0.125,0.017455547747884922,0.0,0.2855823858348042,0.046254791458413685,0.2695985129703704,0.24347823745734654,0.0
